sin+,sin-,v_high,v_low,voltage
0,16,17,1,-1.281016e-03
0,16,18,2,-1.004264e-03
0,16,19,3,-8.872671e-04
0,16,20,4,-7.039189e-04
0,16,21,5,-5.693289e-04
0,16,22,6,-3.766240e-04
0,16,23,7,-1.686871e-04
0,16,24,8,1.952156e-05
0,16,25,9,2.049417e-04
0,16,26,10,3.686251e-04
0,16,27,11,4.910375e-04
0,16,28,12,6.227056e-04
0,16,29,13,7.156904e-04
0,16,30,14,9.075664e-04
0,16,31,15,1.234874e-03
0,16,1,17,1.288670e-03
0,16,2,18,1.008070e-03
0,16,3,19,8.948483e-04
0,16,4,20,7.177097e-04
0,16,5,21,5.492578e-04
0,16,6,22,3.836701e-04
0,16,7,23,1.598724e-04
0,16,8,24,-1.096795e-05
0,16,9,25,-2.252236e-04
0,16,10,26,-3.691607e-04
0,16,11,27,-4.862351e-04
0,16,12,28,-6.221469e-04
0,16,13,29,-7.128603e-04
0,16,14,30,-8.957195e-04
0,16,15,31,-1.230527e-03
1,17,16,0,-1.282934e-03
1,17,18,2,-1.470892e-03
1,17,19,3,-1.268211e-03
1,17,20,4,-9.903276e-04
1,17,21,5,-7.837724e-04
1,17,22,6,-5.537592e-04
1,17,23,7,-3.272695e-04
1,17,24,8,-1.166163e-04
1,17,25,9,6.638825e-05
1,17,26,10,2.078413e-04
1,17,27,11,3.233489e-04
1,17,28,12,4.369472e-04
1,17,29,13,5.128355e-04
1,17,30,14,6.566207e-04
1,17,31,15,8.962777e-04
1,17,0,16,1.282249e-03
1,17,2,18,1.461009e-03
1,17,3,19,1.259128e-03
1,17,4,20,9.856819e-04
1,17,5,21,7.822421e-04
1,17,6,22,5.487321e-04
1,17,7,23,3.267780e-04
1,17,8,24,1.075749e-04
1,17,9,25,-6.335427e-05
1,17,10,26,-2.225288e-04
1,17,11,27,-3.245388e-04
1,17,12,28,-4.307530e-04
1,17,13,29,-5.121203e-04
1,17,14,30,-6.566619e-04
1,17,15,31,-8.951324e-04
2,18,16,0,-1.008265e-03
2,18,17,1,-1.458116e-03
2,18,19,3,-1.836873e-03
2,18,20,4,-1.340024e-03
2,18,21,5,-1.021201e-03
2,18,22,6,-7.337759e-04
2,18,23,7,-4.557907e-04
2,18,24,8,-2.423302e-04
2,18,25,9,-4.935198e-05
2,18,26,10,1.063932e-04
2,18,27,11,2.070962e-04
2,18,28,12,3.160988e-04
2,18,29,13,3.825137e-04
2,18,30,14,5.104181e-04
2,18,31,15,7.077039e-04
2,18,0,16,1.005881e-03
2,18,1,17,1.456951e-03
2,18,3,19,1.837660e-03
2,18,4,20,1.347554e-03
2,18,5,21,1.027012e-03
2,18,6,22,7.271878e-04
2,18,7,23,4.606870e-04
2,18,8,24,2.214533e-04
2,18,9,25,4.269631e-05
2,18,10,26,-1.035979e-04
2,18,11,27,-2.104528e-04
2,18,12,28,-3.113517e-04
2,18,13,29,-3.904727e-04
2,18,14,30,-5.098822e-04
2,18,15,31,-7.057771e-04
3,19,16,0,-8.858267e-04
3,19,17,1,-1.257383e-03
3,19,18,2,-1.832873e-03
3,19,20,4,-1.762519e-03
3,19,21,5,-1.262307e-03
3,19,22,6,-8.702590e-04
3,19,23,7,-5.551605e-04
3,19,24,8,-3.154721e-04
3,19,25,9,-1.024433e-04
3,19,26,10,3.608571e-05
3,19,27,11,1.433212e-04
3,19,28,12,2.436803e-04
3,19,29,13,3.098419e-04
3,19,30,14,4.267009e-04
3,19,31,15,6.248162e-04
3,19,0,16,8.843636e-04
3,19,1,17,1.263890e-03
3,19,2,18,1.831101e-03
3,19,4,20,1.768013e-03
3,19,5,21,1.263531e-03
3,19,6,22,8.713868e-04
3,19,7,23,5.565121e-04
3,19,8,24,3.050100e-04
3,19,9,25,1.057513e-04
3,19,10,26,-4.191769e-05
3,19,11,27,-1.414594e-04
3,19,12,28,-2.455422e-04
3,19,13,29,-3.186111e-04
3,19,14,30,-4.414541e-04
