sin+,sin-,v_high,v_low,voltage
0,16,2,1,-1.246773e-04
0,16,3,2,-4.005496e-05
0,16,4,3,-1.042560e-04
0,16,5,4,-8.745326e-05
0,16,6,5,-1.048496e-04
0,16,7,6,-1.123697e-04
0,16,8,7,-1.112386e-04
0,16,9,8,-1.041512e-04
0,16,10,9,-9.021035e-05
0,16,11,10,-6.881834e-05
0,16,12,11,-7.587441e-05
0,16,13,12,-2.748728e-05
0,16,14,13,-7.898171e-05
0,16,15,14,-1.554638e-04
0,16,18,17,1.548906e-04
0,16,19,18,8.180270e-05
0,16,20,19,7.271177e-05
0,16,21,20,6.331401e-05
0,16,22,21,7.925463e-05
0,16,23,22,8.656551e-05
0,16,24,23,8.637867e-05
0,16,25,24,8.185353e-05
0,16,26,25,6.872765e-05
0,16,27,26,5.237656e-05
0,16,28,27,5.733932e-05
0,16,29,28,6.209377e-05
0,16,30,29,1.075720e-04
0,16,31,30,1.804761e-04
1,17,3,2,-6.859325e-05
1,17,4,3,-1.647764e-04
1,17,5,4,-1.222472e-04
1,17,6,5,-1.319966e-04
1,17,7,6,-1.280709e-04
1,17,8,7,-1.166120e-04
1,17,9,8,-1.009782e-04
1,17,10,9,-8.259712e-05
1,17,11,10,-5.978887e-05
1,17,12,11,-6.288829e-05
1,17,13,12,-2.118232e-05
1,17,14,13,-5.899054e-05
1,17,15,14,-1.060095e-04
1,17,16,15,-1.815146e-04
1,17,19,18,1.298311e-04
1,17,20,19,1.074712e-04
1,17,21,20,8.453996e-05
1,17,22,21,9.848485e-05
1,17,23,22,9.876511e-05
1,17,24,23,9.275069e-05
1,17,25,24,8.140485e-05
1,17,26,25,6.688927e-05
1,17,27,26,4.789884e-05
1,17,28,27,5.081510e-05
1,17,29,28,5.296248e-05
1,17,30,29,8.739060e-05
1,17,31,30,1.327165e-04
1,17,0,31,2.081461e-04
2,18,1,0,2.476971e-04
2,18,4,3,-3.079074e-04
2,18,5,4,-1.877182e-04
2,18,6,5,-1.751299e-04
2,18,7,6,-1.514046e-04
2,18,8,7,-1.260022e-04
2,18,9,8,-1.034010e-04
2,18,10,9,-8.007534e-05
2,18,11,10,-5.500048e-05
2,18,12,11,-5.632152e-05
2,18,13,12,-1.892153e-05
2,18,14,13,-5.001041e-05
2,18,15,14,-8.428781e-05
2,18,16,15,-1.318779e-04
2,18,17,16,-2.066107e-04
2,18,20,19,1.874523e-04
2,18,21,20,1.261470e-04
2,18,22,21,1.271375e-04
2,18,23,22,1.165977e-04
2,18,24,23,1.031624e-04
2,18,25,24,8.686382e-05
2,18,26,25,6.742455e-05
2,18,27,26,4.714042e-05
2,18,28,27,4.868088e-05
2,18,29,28,4.994348e-05
2,18,30,29,7.936405e-05
2,18,31,30,1.145865e-04
2,18,0,31,1.650268e-04
3,19,1,0,2.207547e-04
3,19,2,1,3.425411e-04
3,19,5,4,-2.989766e-04
3,19,6,5,-2.277849e-04
3,19,7,6,-1.744057e-04
3,19,8,7,-1.355441e-04
3,19,9,8,-1.053410e-04
3,19,10,9,-7.736233e-05
3,19,11,10,-5.252242e-05
3,19,12,11,-5.272299e-05
3,19,13,12,-1.733537e-05
3,19,14,13,-4.503757e-05
3,19,15,14,-7.411457e-05
3,19,16,15,-1.087291e-04
3,19,17,16,-1.575626e-04
3,19,18,17,-2.341407e-04
3,19,21,20,1.969524e-04
3,19,22,21,1.681196e-04
3,19,23,22,1.392809e-04
3,19,24,23,1.154410e-04
3,19,25,24,9.418774e-05
3,19,26,25,7.077192e-05
3,19,27,26,4.795798e-05
3,19,28,27,4.914066e-05
3,19,29,28,5.038378e-05
3,19,30,29,7.760241e-05
3,19,31,30,1.109197e-04
3,19,0,31,1.550696e-04
4,20,1,0,1.583725e-04
4,20,2,1,1.985401e-04
4,20,3,2,2.305807e-04
4,20,6,5,-5.272888e-04
4,20,7,6,-3.030592e-04
4,20,8,7,-1.920721e-04
4,20,9,8,-1.305069e-04
4,20,10,9,-8.842994e-05
4,20,11,10,-5.531784e-05
4,20,12,11,-5.429547e-05
4,20,13,12,-1.736997e-05
4,20,14,13,-4.296026e-05
4,20,15,14,-6.806215e-05
4,20,16,15,-9.442444e-05
4,20,17,16,-1.232567e-04
4,20,18,17,-1.552645e-04
4,20,19,18,-1.885107e-04
4,20,22,21,2.466537e-04
4,20,23,22,1.729618e-04
4,20,24,23,1.295629e-04
4,20,25,24,9.939700e-05
4,20,26,25,7.193920e-05
4,20,27,26,4.760072e-05
4,20,28,27,4.785251e-05
4,20,29,28,4.779236e-05
4,20,30,29,7.143895e-05
4,20,31,30,9.715159e-05
4,20,0,31,1.270806e-04
5,21,1,0,1.225160e-04
5,21,2,1,1.332263e-04
5,21,3,2,1.181838e-04
5,21,4,3,5.774522e-04
5,21,7,6,-4.811256e-04
5,21,8,7,-2.687453e-04
5,21,9,8,-1.633654e-04
5,21,10,9,-1.025134e-04
5,21,11,10,-6.171842e-05
5,21,12,11,-5.778264e-05
5,21,13,12,-1.786794e-05
5,21,14,13,-4.205178e-05
5,21,15,14,-6.415918e-05
5,21,16,15,-8.405676e-05
5,21,17,16,-1.049853e-04
5,21,18,17,-1.161511e-04
5,21,19,18,-1.178534e-04
5,21,20,19,-1.801455e-04
5,21,23,22,2.189336e-04
5,21,24,23,1.493518e-04
5,21,25,24,1.059352e-04
5,21,26,25,7.453320e-05
5,21,27,26,4.807436e-05
5,21,28,27,4.727623e-05
5,21,29,28,4.598231e-05
5,21,30,29,6.704472e-05
5,21,31,30,8.741084e-05
5,21,0,31,1.064874e-04
6,22,1,0,9.334655e-05
6,22,2,1,8.742925e-05
6,22,3,2,6.373355e-05
6,22,4,3,2.764357e-04
6,22,5,4,3.626518e-04
6,22,8,7,-4.514811e-04
6,22,9,8,-2.413011e-04
6,22,10,9,-1.362957e-04
6,22,11,10,-7.575424e-05
6,22,12,11,-6.790938e-05
6,22,13,12,-1.995660e-05
6,22,14,13,-4.326063e-05
6,22,15,14,-6.229353e-05
6,22,16,15,-7.824966e-05
6,22,17,16,-8.673457e-05
6,22,18,17,-8.847957e-05
6,22,19,18,-7.899125e-05
6,22,20,19,-1.018290e-04
6,22,21,20,-1.238534e-04
6,22,24,23,1.963038e-04
6,22,25,24,1.256880e-04
6,22,26,25,8.186694e-05
6,22,27,26,5.059758e-05
6,22,28,27,4.717099e-05
6,22,29,28,4.624450e-05
6,22,30,29,6.459633e-05
6,22,31,30,7.843196e-05
6,22,0,31,8.892855e-05
7,23,1,0,7.525051e-05
7,23,2,1,6.106912e-05
7,23,3,2,3.735991e-05
7,23,4,3,1.494279e-04
7,23,5,4,1.854214e-04
7,23,6,5,3.974427e-04
7,23,9,8,-4.247887e-04
7,23,10,9,-2.147657e-04
7,23,11,10,-1.089169e-04
7,23,12,11,-9.295355e-05
7,23,13,12,-2.534684e-05
7,23,14,13,-4.862038e-05
7,23,15,14,-6.516484e-05
7,23,16,15,-7.428214e-05
7,23,17,16,-7.644779e-05
7,23,18,17,-7.219580e-05
7,23,19,18,-5.805947e-05
7,23,20,19,-6.810291e-05
7,23,21,20,-7.784300e-05
7,23,22,21,-1.480877e-04
7,23,25,24,1.733223e-04
7,23,26,25,1.001793e-04
7,23,27,26,5.805300e-05
7,23,28,27,5.424728e-05
7,23,29,28,4.900198e-05
7,23,30,29,6.459170e-05
7,23,31,30,7.517762e-05
7,23,0,31,7.807112e-05
8,24,1,0,6.535996e-05
8,24,2,1,5.008148e-05
8,24,3,2,2.584489e-05
8,24,4,3,9.097539e-05
8,24,5,4,1.106049e-04
8,24,6,5,2.152030e-04
8,24,7,6,4.241707e-04
8,24,10,9,-3.976628e-04
8,24,11,10,-1.856898e-04
8,24,12,11,-1.491604e-04
8,24,13,12,-3.727318e-05
8,24,14,13,-6.238098e-05
8,24,15,14,-7.476941e-05
8,24,16,15,-7.863135e-05
8,24,17,16,-7.622900e-05
8,24,18,17,-6.501645e-05
8,24,19,18,-4.655765e-05
8,24,20,19,-5.393048e-05
8,24,21,20,-5.830000e-05
8,24,22,21,-1.012579e-04
8,24,23,22,-1.743199e-04
8,24,26,25,1.475418e-04
8,24,27,26,7.768902e-05
8,24,28,27,6.740116e-05
8,24,29,28,5.913532e-05
8,24,30,29,7.223144e-05
8,24,31,30,7.748090e-05
8,24,0,31,7.277521e-05
9,25,1,0,6.267634e-05
9,25,2,1,4.254124e-05
9,25,3,2,1.993991e-05
9,25,4,3,6.779176e-05
9,25,5,4,7.591738e-05
9,25,6,5,1.365699e-04
9,25,7,6,2.411005e-04
9,25,8,7,4.512529e-04
9,25,11,10,-3.636701e-04
9,25,12,11,-2.776931e-04
9,25,13,12,-6.346786e-05
9,25,14,13,-8.741359e-05
9,25,15,14,-9.338496e-05
9,25,16,15,-8.885608e-05
9,25,17,16,-7.809557e-05
9,25,18,17,-6.456517e-05
9,25,19,18,-4.657231e-05
9,25,20,19,-4.768599e-05
9,25,21,20,-5.052695e-05
9,25,22,21,-8.209428e-05
9,25,23,22,-1.259354e-04
9,25,24,23,-1.959359e-04
9,25,27,26,1.239373e-04
9,25,28,27,1.013482e-04
9,25,29,28,7.919189e-05
9,25,30,29,8.878959e-05
9,25,31,30,8.678680e-05
9,25,0,31,7.677745e-05
10,26,1,0,6.432045e-05
10,26,2,1,4.176700e-05
10,26,3,2,1.755082e-05
10,26,4,3,5.784288e-05
10,26,5,4,6.330971e-05
10,26,6,5,1.025864e-04
10,26,7,6,1.626480e-04
10,26,8,7,2.687295e-04
10,26,9,8,4.806894e-04
10,26,12,11,-5.765703e-04
10,26,13,12,-1.185728e-04
10,26,14,13,-1.317745e-04
10,26,15,14,-1.223365e-04
10,26,16,15,-1.071809e-04
10,26,17,16,-8.766955e-05
10,26,18,17,-6.735040e-05
10,26,19,18,-4.635324e-05
10,26,20,19,-4.740393e-05
10,26,21,20,-4.792463e-05
10,26,22,21,-7.471263e-05
10,26,23,22,-1.056492e-04
10,26,24,23,-1.485830e-04
10,26,25,24,-2.200388e-04
10,26,28,27,1.798081e-04
10,26,29,28,1.184223e-04
10,26,30,29,1.165012e-04
10,26,31,30,1.026752e-04
10,26,0,31,8.404747e-05
11,27,1,0,6.841510e-05
11,27,2,1,4.234754e-05
11,27,3,2,1.713620e-05
11,27,4,3,5.384327e-05
11,27,5,4,5.556973e-05
11,27,6,5,8.837453e-05
11,27,7,6,1.293524e-04
11,27,8,7,1.919820e-04
11,27,9,8,3.027268e-04
11,27,10,9,5.265597e-04
11,27,13,12,-2.311274e-04
11,27,14,13,-1.980700e-04
11,27,15,14,-1.584703e-04
11,27,16,15,-1.255136e-04
11,27,17,16,-9.800031e-05
11,27,18,17,-7.182260e-05
11,27,19,18,-4.814170e-05
11,27,20,19,-4.851729e-05
11,27,21,20,-4.783853e-05
11,27,22,21,-7.223408e-05
11,27,23,22,-9.841278e-05
11,27,24,23,-1.295053e-04
11,27,25,24,-1.721190e-04
11,27,26,25,-2.454882e-04
11,27,29,28,1.879837e-04
11,27,30,29,1.553568e-04
11,27,31,30,1.218714e-04
11,27,0,31,9.421579e-05
12,28,1,0,7.436336e-05
12,28,2,1,4.529438e-05
12,28,3,2,1.587055e-05
12,28,4,3,5.308213e-05
12,28,5,4,5.162053e-05
12,28,6,5,7.844136e-05
