sin+,sin-,v_high,v_low,voltage
0,16,2,1,-6.306300e-05
0,16,3,2,-4.050841e-05
0,16,4,3,-1.031859e-04
0,16,5,4,-8.717604e-05
0,16,6,5,-1.061978e-04
0,16,7,6,-1.123076e-04
0,16,8,7,-1.102993e-04
0,16,9,8,-1.036650e-04
0,16,10,9,-9.026429e-05
0,16,11,10,-6.857089e-05
0,16,12,11,-7.597919e-05
0,16,13,12,-2.743068e-05
0,16,14,13,-8.017436e-05
0,16,15,14,-1.553990e-04
0,16,18,17,1.550049e-04
0,16,19,18,8.252570e-05
0,16,20,19,7.289711e-05
0,16,21,20,6.323336e-05
0,16,22,21,7.930754e-05
0,16,23,22,8.790484e-05
0,16,24,23,8.637578e-05
0,16,25,24,8.134491e-05
0,16,26,25,6.925240e-05
0,16,27,26,5.227387e-05
0,16,28,27,5.729090e-05
0,16,29,28,6.222403e-05
0,16,30,29,1.060577e-04
0,16,31,30,1.794054e-04
1,17,3,2,-6.815499e-05
1,17,4,3,-1.664567e-04
1,17,5,4,-1.211170e-04
1,17,6,5,-1.335459e-04
1,17,7,6,-1.274952e-04
1,17,8,7,-1.170422e-04
1,17,9,8,-1.017925e-04
1,17,10,9,-8.303839e-05
1,17,11,10,-5.974897e-05
1,17,12,11,-6.290651e-05
1,17,13,12,-2.161836e-05
1,17,14,13,-5.933314e-05
1,17,15,14,-1.071149e-04
1,17,16,15,-1.811626e-04
1,17,19,18,1.294996e-04
1,17,20,19,1.079962e-04
1,17,21,20,8.510050e-05
1,17,22,21,9.757181e-05
1,17,23,22,9.827102e-05
1,17,24,23,9.236811e-05
1,17,25,24,8.364402e-05
1,17,26,25,6.644972e-05
1,17,27,26,4.792147e-05
1,17,28,27,5.033629e-05
1,17,29,28,5.278224e-05
1,17,30,29,8.615143e-05
1,17,31,30,1.327999e-04
1,17,0,31,2.085503e-04
2,18,1,0,2.470198e-04
2,18,4,3,-3.067737e-04
2,18,5,4,-1.878095e-04
2,18,6,5,-1.714902e-04
2,18,7,6,-1.507399e-04
2,18,8,7,-1.269048e-04
2,18,9,8,-1.031669e-04
2,18,10,9,-7.978674e-05
2,18,11,10,-5.557730e-05
2,18,12,11,-5.615256e-05
2,18,13,12,-1.879188e-05
2,18,14,13,-4.970170e-05
2,18,15,14,-8.529804e-05
2,18,16,15,-1.324061e-04
2,18,17,16,-2.054544e-04
2,18,20,19,1.874185e-04
2,18,21,20,1.255615e-04
2,18,22,21,1.275642e-04
2,18,23,22,1.159001e-04
2,18,24,23,1.028723e-04
2,18,25,24,8.597155e-05
2,18,26,25,6.672437e-05
2,18,27,26,4.712736e-05
2,18,28,27,4.787114e-05
2,18,29,28,5.001916e-05
2,18,30,29,7.908842e-05
2,18,31,30,1.136970e-04
2,18,0,31,1.647532e-04
3,19,1,0,2.206041e-04
3,19,2,1,3.431089e-04
3,19,5,4,-2.990841e-04
3,19,6,5,-2.277905e-04
3,19,7,6,-1.754740e-04
3,19,8,7,-1.356416e-04
3,19,9,8,-1.051573e-04
3,19,10,9,-7.856278e-05
3,19,11,10,-5.258787e-05
3,19,12,11,-5.283789e-05
3,19,13,12,-1.748629e-05
3,19,14,13,-4.488072e-05
3,19,15,14,-7.444441e-05
3,19,16,15,-1.097880e-04
3,19,17,16,-1.568243e-04
3,19,18,17,-2.340694e-04
3,19,21,20,1.968494e-04
3,19,22,21,1.687006e-04
3,19,23,22,1.398951e-04
3,19,24,23,1.155675e-04
3,19,25,24,9.226854e-05
3,19,26,25,7.132982e-05
3,19,27,26,4.852862e-05
3,19,28,27,4.826268e-05
3,19,29,28,5.008043e-05
3,19,30,29,7.829774e-05
3,19,31,30,1.110830e-04
3,19,0,31,1.540847e-04
4,20,1,0,1.592379e-04
4,20,2,1,1.984574e-04
4,20,3,2,2.313477e-04
4,20,6,5,-5.271249e-04
